customer_id,gross_revenue,recency_days,purchases_quantity,qt_items,qt_returns,purchased_returned_diff,cluster
17576,3622.68,8.0,19.0,1994.0,40.0,7.577633832602728,insiders
13969,9053.94,7.0,18.0,4542.0,59.0,8.40804774415544,insiders
15805,5528.4800000000005,23.0,17.0,3387.0,50.0,8.112827478751374,insiders
16265,5347.0,9.0,9.0,2644.0,19.0,7.872836175025724,insiders
12731,18751.91,23.0,12.0,8429.0,70.0,9.031094081699155,insiders
16656,8625.8,22.0,15.0,8894.0,21.0,9.090768236835338,insiders
12989,6924.110000000001,3.0,15.0,2943.0,28.0,7.977625098784593,insiders
15514,4139.46,12.0,11.0,2160.0,369.0,7.490529402060711,insiders
17865,10524.220000000001,30.0,20.0,5756.0,59.0,8.647694999480395,insiders
18484,12633.67,364.0,1.0,2229.0,0.0,7.709308333385869,insiders
16873,7123.62,4.0,6.0,3840.0,15.0,8.249313746260636,insiders
14062,10464.85,9.0,12.0,5593.0,0.0,8.629271094821588,insiders
16923,7247.61,12.0,19.0,3417.0,234.0,8.065579427282092,insiders
14159,4690.64,19.0,11.0,4405.0,13.0,8.387539983189367,insiders
12753,21429.39,22.0,6.0,11421.0,171.0,9.328123407632566,insiders
12875,343.2300000000001,143.0,2.0,2019.0,0.0,7.610357618312838,insiders
13668,6363.59,2.0,21.0,3742.0,105.0,8.19891444498699,insiders
15547,4954.84,7.0,14.0,4032.0,0.0,8.302017809751204,insiders
15998,3089.97,36.0,5.0,2041.0,4.0,7.619233416226805,insiders
15044,7700.2300000000005,19.0,17.0,2795.0,9.0,7.932362154339751,insiders
14505,5905.64,17.0,8.0,2759.0,16.0,7.916807490937603,insiders
13198,3401.2400000000002,10.0,6.0,2648.0,3.0,7.8804263442924,insiders
12540,11580.24,19.0,17.0,6620.0,8.0,8.796641458940915,insiders
13225,6463.84,3.0,7.0,3416.0,64.0,8.117312461601975,insiders
13209,5891.61,30.0,8.0,4253.0,21.0,8.350429973538136,insiders
13999,3901.81,10.0,12.0,2243.0,12.0,7.7102051944325325,insiders
16701,5398.3,8.0,13.0,6393.0,182.0,8.734077192559303,insiders
17338,6635.14,17.0,8.0,3113.0,4.0,8.042056410058754,insiders
17611,3984.22,7.0,15.0,2560.0,8.0,7.844632644464681,insiders
12476,5898.42,15.0,11.0,2357.0,71.0,7.734558844354756,insiders
15159,18641.010000000002,1.0,30.0,11441.0,47.0,9.34084218004034,insiders
14525,4332.2,19.0,9.0,2696.0,22.0,7.891330757661889,insiders
13324,7121.95,36.0,10.0,5205.0,5.0,8.556413904569519,insiders
13802,4599.42,138.0,3.0,2572.0,291.0,7.732369222284388,insiders
16570,3738.4,15.0,10.0,2112.0,62.0,7.6255950721324535,insiders
14961,7044.68,10.0,9.0,3708.0,16.0,8.213923595622743,insiders
16458,3482.7400000000002,2.0,18.0,2154.0,0.0,7.675081857716334,insiders
14057,6217.96,23.0,17.0,4876.0,168.0,8.457018468380168,insiders
13178,5725.47,26.0,11.0,3570.0,0.0,8.180320874773685,insiders
16191,5180.52,2.0,13.0,3351.0,147.0,8.07215530818825,insiders
12370,3425.69,51.0,4.0,2350.0,0.0,7.762170607138205,insiders
14298,51527.3,8.0,44.0,58343.0,322.0,10.968560292962923,insiders
14415,5900.28,1.0,13.0,3011.0,38.0,7.997326822998097,insiders
17404,31781.82,4.0,13.0,32744.0,424.0,10.383441512635033,insiders
13097,6010.42,32.0,10.0,2363.0,21.0,7.758760544157663,insiders
12867,4036.82,26.0,7.0,4298.0,23.0,8.360539381370861,insiders
18505,12681.58,360.0,1.0,2150.0,0.0,7.673223121121708,insiders
14401,4051.48,4.0,13.0,4507.0,2.0,8.412943170042439,insiders
16145,3799.4900000000002,8.0,11.0,3123.0,51.0,8.030084094267563,insiders
13458,9646.57,7.0,14.0,5508.0,48.0,8.605204068738951,insiders
14426,4481.67,23.0,10.0,2699.0,360.0,7.757478766584179,insiders
13426,3641.32,0.0,10.0,2245.0,20.0,7.707512194600341,insiders
13124,3866.33,89.0,3.0,2147.0,0.0,7.671826797878781,insiders
15727,5178.96,16.0,7.0,3065.0,0.0,8.027802848370312,insiders
15290,7943.22,4.0,18.0,4501.0,70.0,8.39638057119949,insiders
15615,10399.74,10.0,23.0,5508.0,15.0,8.61122983334262,insiders
13266,3834.2599999999998,11.0,12.0,4428.0,129.0,8.366137716496281,insiders
16607,3347.71,17.0,14.0,2859.0,37.0,7.945201132412759,insiders
17001,3989.57,0.0,11.0,2164.0,0.0,7.679713639966372,insiders
15482,11014.96,15.0,11.0,5019.0,2022.0,8.005367067316664,insiders
16670,4095.9,16.0,11.0,2556.0,32.0,7.8336002236611035,insiders
16705,14034.99,0.0,20.0,5476.0,18.0,8.604837701268284,insiders
14414,1496.98,91.0,7.0,2512.0,3.0,7.827639546366422,insiders
16746,6697.66,4.0,18.0,4665.0,3.0,8.447199819595703,insiders
16743,2238.09,29.0,7.0,2047.0,37.0,7.605890001053122,insiders
15379,3703.29,169.0,7.0,2305.0,12.0,7.737616282857904,insiders
14709,4921.04,15.0,13.0,2484.0,2.0,7.8168199657645525,insiders
15157,1936.07,3.0,3.0,2392.0,149.0,7.715569534520208,insiders
17744,2322.4,3.0,6.0,3412.0,0.0,8.13505390861157,insiders
13534,5870.08,2.0,25.0,2961.0,85.0,7.964155718840937,insiders
14735,6050.69,3.0,31.0,2263.0,104.0,7.677400430514807,insiders
18223,6484.54,4.0,14.0,2948.0,57.0,7.969357742016346,insiders
16684,66653.56,4.0,28.0,50255.0,864.0,10.807523500343269,insiders
16945,4345.5,21.0,19.0,2725.0,0.0,7.9102237070973445,insiders
12348,1437.24,75.0,4.0,2332.0,0.0,7.754481547470383,insiders
13004,5655.91,11.0,18.0,4822.0,26.0,8.475537516147405,insiders
12931,42055.96,21.0,15.0,28004.0,4427.0,10.068026939534285,insiders
14769,10673.1,2.0,8.0,7435.0,30.0,8.909910726701899,insiders
17315,6252.18,1.0,36.0,3862.0,32.0,8.250620082174692,insiders
12726,2411.1,28.0,7.0,3132.0,0.0,8.049427057110695,insiders
14016,4291.21,161.0,4.0,2124.0,1.0,7.660585461703256,insiders
14146,4191.0,8.0,5.0,2437.0,551.0,7.542213463193403,insiders
12705,6382.29,15.0,8.0,3970.0,24.0,8.28045768658256,insiders
16686,3062.83,47.0,7.0,2030.0,5.0,7.613324979540639,insiders
14646,279138.02,1.0,72.0,196844.0,288.0,12.188702656967646,insiders
14099,3104.17,16.0,11.0,2179.0,2.0,7.685703061234547,insiders
13027,6912.0,113.0,6.0,17280.0,0.0,9.757305042358047,insiders
15034,4308.61,15.0,8.0,2422.0,11.0,7.787796878181171,insiders
17306,8631.31,10.0,19.0,11491.0,21.0,9.347490210123416,insiders
12678,16331.46,42.0,9.0,10900.0,24.0,9.294313805752362,insiders
18584,18745.86,353.0,1.0,2853.0,0.0,7.9561263512135,insiders
17593,3927.34,3.0,5.0,3101.0,6.0,8.037543185118697,insiders
13953,3515.68,7.0,7.0,2724.0,0.0,7.909856667269403,insiders
14533,1949.72,24.0,7.0,4019.0,1242.0,7.9291264873067995,insiders
14944,5900.25,29.0,12.0,2815.0,14.0,7.937731775260109,insiders
18597,4634.59,351.0,1.0,2319.0,0.0,7.7488913372555315,insiders
12957,4017.54,9.0,8.0,2549.0,18.0,7.836369760545124,insiders
14221,3432.8,42.0,9.0,2191.0,1.0,7.691656822810547,insiders
17389,31833.68,0.0,34.0,7612.0,170.0,8.914894908906568,insiders
13629,7792.36,23.0,11.0,4372.0,0.0,8.382975849296429,insiders
16532,6748.8,17.0,3.0,2016.0,0.0,7.60887062919126,insiders
15046,5194.82,9.0,15.0,3450.0,144.0,8.10349427838097,insiders
13082,3613.63,126.0,9.0,4324.0,11.0,8.369388996647842,insiders
18226,5228.05,44.0,11.0,3466.0,7.0,8.148734808937169,insiders
12415,124564.53,24.0,20.0,77373.0,427.0,11.250859156109557,insiders
14258,12669.98,9.0,9.0,7100.0,2.0,8.867568333206442,insiders
15719,5043.96,32.0,13.0,2724.0,1.0,7.909489492673759,insiders
14828,2139.76,196.0,3.0,2172.0,0.0,7.683403681053826,insiders
18198,5425.56,4.0,17.0,4074.0,235.0,8.252967195000798,insiders
12484,3953.72,35.0,4.0,2170.0,6.0,7.679713639966372,insiders
13183,3957.78,7.0,9.0,2208.0,0.0,7.699842407396986,insiders
12939,11581.8,64.0,8.0,4876.0,0.0,8.492080490601163,insiders
14755,5010.28,9.0,11.0,2219.0,2.0,7.7039102096163115,insiders
16549,4154.64,10.0,10.0,2365.0,0.0,7.768533300926033,insiders
13451,2976.15,26.0,5.0,2149.0,6.0,7.669961995473577,insiders
12539,5568.35,22.0,4.0,2067.0,0.0,7.633853559681768,insiders
12500,4059.82,23.0,11.0,2667.0,6.0,7.886457270977689,insiders
12524,3945.72,9.0,8.0,3669.0,0.0,8.207674424355282,insiders
17811,7831.03,4.0,39.0,4176.0,49.0,8.325306029752582,insiders
14321,1530.75,10.0,5.0,2406.0,0.0,7.785720896534624,insiders
16303,5360.63,25.0,3.0,2659.0,38.0,7.8713112033234065,insiders
17365,4796.52,12.0,8.0,4765.0,0.0,8.469052816088302,insiders
15189,16225.39,1.0,41.0,6149.0,114.0,8.705331133531631,insiders
15749,44534.3,235.0,3.0,18028.0,9014.0,9.106534203250593,insiders
13784,2462.79,9.0,11.0,2493.0,0.0,7.821242083523558,insiders
16655,3794.52,17.0,6.0,2367.0,0.0,7.769378609513984,insiders
15939,6115.01,89.0,15.0,4728.0,3.0,8.460622839927844,insiders
12437,4447.41,1.0,18.0,2894.0,5.0,7.968665700466235,insiders
17364,4481.18,0.0,11.0,2701.0,21.0,7.893572073504902,insiders
12490,4859.93,5.0,10.0,3033.0,0.0,8.017307507688582,insiders
14329,5014.84,17.0,7.0,3095.0,20.0,8.031060180240619,insiders
16401,4098.32,1.0,12.0,3882.0,23.0,8.258163361537619,insiders
13700,2265.12,26.0,10.0,2304.0,0.0,7.742402021815782,insiders
16843,10196.57,42.0,16.0,10159.0,5.0,9.22562299550734,insiders
12626,5954.48,23.0,9.0,3416.0,103.0,8.105609402299896,insiders
13001,9818.82,4.0,13.0,5505.0,8.0,8.61195776786066,insiders
14101,5976.79,73.0,6.0,6942.0,0.0,8.845345196421732,insiders
17730,5298.4800000000005,3.0,13.0,3576.0,9.0,8.17948018535889,insiders
13263,7443.85,1.0,35.0,4774.0,0.0,8.470939806898775,insiders
12451,8995.52,10.0,5.0,6574.0,120.0,8.772455372611907,insiders
17602,5102.97,2.0,6.0,4151.0,16.0,8.327242607457793,insiders
12637,5823.9,67.0,8.0,2991.0,9.0,8.000349495324684,insiders
14895,11138.710000000001,7.0,20.0,4851.0,28.0,8.481151420068972,insiders
14088,50491.81,10.0,13.0,12665.0,72.0,9.440896383005846,insiders
12727,3440.7,10.0,7.0,2068.0,12.0,7.628517626575055,insiders
15218,5756.89,10.0,11.0,3329.0,0.0,8.110427237575024,insiders
14534,4445.4,2.0,18.0,2046.0,122.0,7.562161631225652,insiders
13815,3667.36,22.0,4.0,2540.0,3.0,7.838737559599282,insiders
12744,9120.39,56.0,4.0,5234.0,0.0,8.562931083090092,insiders
16133,14589.04,3.0,33.0,8887.0,150.0,9.075322160298095,insiders
14049,5681.72,16.0,4.0,3870.0,24.0,8.254788926148725,insiders
13098,28882.44,1.0,28.0,15968.0,57.0,9.674765972907856,insiders
16767,5580.6,30.0,11.0,4435.0,0.0,8.39728289474368,insiders
16523,9418.470000000001,1.0,21.0,4265.0,32.0,8.350666240520924,insiders
13709,6328.05,3.0,13.0,3516.0,15.0,8.160803920954665,insiders
18145,2861.55,12.0,4.0,2625.0,0.0,7.872836175025724,insiders
15144,6580.44,8.0,17.0,3050.0,24.0,8.014996894348302,insiders
14776,2538.3,51.0,11.0,3134.0,446.0,7.89655270164304,insiders
13881,17159.52,3.0,20.0,10118.0,56.0,9.216521231051264,insiders
12477,13219.74,22.0,6.0,3653.0,33.0,8.194229304819817,insiders
16745,7194.3,86.0,17.0,6735.0,8.0,8.813884558025606,insiders
13394,2520.02,1.0,8.0,2392.0,176.0,7.703459047867175,insiders
16333,26626.8,7.0,22.0,32184.0,0.0,10.379224713629624,insiders
13871,6403.25,22.0,13.0,2806.0,5.0,7.937731775260109,insiders
12754,3010.74,235.0,3.0,6481.0,0.0,8.776630098427717,insiders
13137,3650.41,10.0,8.0,2226.0,0.0,7.70796153183549,insiders
13911,2580.91,57.0,9.0,2731.0,0.0,7.912423121473705,insiders
14194,11349.52,4.0,21.0,5840.0,57.0,8.662677858158219,insiders
17613,4559.150000000001,22.0,14.0,2496.0,26.0,7.8119734296220225,insiders
17940,2238.58,49.0,9.0,9754.0,0.0,9.185432736269998,insiders
17686,5739.46,7.0,7.0,2478.0,0.0,7.815207062189088,insiders
15114,2760.56,30.0,10.0,3096.0,0.0,8.037866234709618,insiders
18087,3202.9199999999996,290.0,1.0,3906.0,336.0,8.180320874773685,insiders
17512,2924.9900000000002,28.0,10.0,2753.0,1.0,7.920083199053234,insiders
14676,2548.2400000000002,31.0,6.0,2500.0,2.0,7.823245690685523,insiders
13381,3639.31,31.0,6.0,2029.0,2.0,7.614312146452,insiders
12455,2339.86,73.0,5.0,2084.0,0.0,7.642044402873258,insiders
16126,6287.77,29.0,4.0,2125.0,0.0,7.661527081358517,insiders
14609,601.56,72.0,4.0,7026.0,0.0,8.857372832825773,insiders
17422,1979.37,16.0,6.0,2253.0,58.0,7.693937325509272,insiders
12362,4737.23,3.0,10.0,2197.0,17.0,7.687080155783135,insiders
13018,7277.7,16.0,28.0,5435.0,1.0,8.600430789986293,insiders
15382,5955.71,14.0,6.0,4012.0,9.0,8.294799358992574,insiders
15903,5126.76,9.0,7.0,2410.0,1.0,7.786967002614872,insiders
15228,3386.71,66.0,4.0,2255.0,3.0,7.719573989259581,insiders
16182,6617.65,72.0,4.0,3791.0,0.0,8.240385115516334,insiders
12714,4294.86,9.0,5.0,3046.0,0.0,8.021584533455107,insiders
18172,7561.68,14.0,20.0,3184.0,14.0,8.061486866871327,insiders
18094,3017.3,81.0,7.0,2518.0,0.0,7.831220214604293,insiders
13285,2709.12,23.0,4.0,2051.0,0.0,7.62608275807238,insiders
16394,1555.34,56.0,5.0,2604.0,287.0,7.748028524432376,insiders
16940,3049.88,52.0,3.0,2169.0,0.0,7.682021510826875,insiders
15932,2495.87,4.0,8.0,2325.0,14.0,7.745435610274381,insiders
14004,4582.64,43.0,7.0,2668.0,0.0,7.889084407035514,insiders
17139,10668.47,15.0,12.0,5182.0,19.0,8.54927308487965,insiders
15974,3442.15,39.0,7.0,2262.0,6.0,7.721348612617949,insiders
16592,4113.68,4.0,16.0,2927.0,13.0,7.97728198675515,insiders
16841,1869.82,36.0,6.0,2250.0,16.0,7.711548979629146,insiders
15874,4405.88,63.0,7.0,2534.0,28.0,7.826443135456014,insiders
16187,6911.4400000000005,31.0,15.0,5048.0,44.0,8.517992871586802,insiders
14056,8214.65,1.0,23.0,4273.0,39.0,8.350902451694811,insiders
12428,6405.26,25.0,8.0,3509.0,32.0,8.153925132007862,insiders
15676,3435.76,18.0,3.0,2252.0,21.0,7.7102051944325325,insiders
